transaction_number,T_date,transaction_type,Punk_Nr,T_from,T_to,amount
2683,2021-06-24,8,402,8,8,63107
2684,2021-06-16,8,402,8,8,100647
2685,2021-06-11,8,402,8,8,169616
2686,2021-06-08,8,402,8,8,384895
2687,2021-05-16,8,402,8,8,1.6M
2688,2021-05-16,8,402,8,8,327921
2689,2021-05-04,1,402,558,415,0
2690,2021-05-04,1,402,415,558,0
2691,2021-03-20,8,402,8,8,18326199951171875000000000000000Y
2692,2021-03-20,9,402,75,415,36652
2693,2021-03-20,3,402,415,8,36652
2694,2021-03-20,8,402,8,8,37464
2695,2021-03-20,8,402,8,8,38291
2696,2021-03-20,5,402,13,75,0
2697,2021-03-20,9,402,559,75,32358
2698,2021-03-19,6,402,560,13,0
2699,2021-03-19,1,402,559,560,0
2700,2021-03-19,1,402,559,559,0
2701,2021-03-19,7,402,8,8,0
2702,2021-03-19,8,402,8,8,38863
2703,2021-03-19,7,402,8,8,0
2704,2021-03-18,8,402,8,8,40150
2705,2021-03-07,1,402,4,559,0
2706,2021-03-05,1,402,5,4,0
2707,2021-02-04,1,402,6,5,0
2708,2017-06-23,4,402,8,6,0
2709,2022-03-17,1,403,6,12,0
2710,2017-06-23,4,403,8,6,0
2711,2021-04-25,1,404,108,109,0
2712,2020-10-08,2,404,296,8,5117
2713,2020-10-07,3,404,296,8,5120
2714,2020-05-27,2,404,23,8,1962
2715,2020-05-27,3,404,23,8,1962
2716,2020-05-18,2,404,23,8,1078
2717,2020-05-17,3,404,23,8,1034
2718,2017-07-07,9,404,6,108,229
2719,2017-07-07,8,404,8,8,229
2720,2017-07-07,3,404,108,8,157
2721,2017-06-25,3,404,9,8,14
2722,2017-06-23,4,404,8,6,0
2723,2022-03-17,1,405,6,12,0
2724,2017-06-23,4,405,8,6,0
2725,2021-09-09,1,406,561,562,0
2726,2021-08-29,1,406,563,561,0
2727,2021-08-28,9,406,564,563,1.02M
2728,2021-08-26,8,406,8,8,981049
2729,2021-08-25,9,406,565,564,739650
2730,2021-08-25,8,406,8,8,738194
2731,2021-08-24,8,406,8,8,909406
2732,2021-08-24,8,406,8,8,828732
2733,2021-08-23,8,406,8,8,769276
2734,2021-08-23,8,406,8,8,886340
2735,2021-08-23,7,406,8,8,0
2736,2021-08-23,8,406,8,8,771130
2737,2021-08-23,8,406,8,8,670548
2738,2021-08-23,8,406,8,8,670548
2739,2021-08-23,8,406,8,8,621030
2740,2021-08-21,8,406,8,8,590503
2741,2021-08-21,8,406,8,8,670762
2742,2021-08-16,7,406,8,8,0
2743,2021-08-12,8,406,8,8,593121
2744,2021-08-12,7,406,8,8,0
2745,2021-08-11,2,406,566,8,418852
2746,2021-08-11,8,406,8,8,596059
2747,2021-08-11,8,406,8,8,582174
2748,2021-08-11,3,406,566,8,420459
2749,2021-08-11,3,406,567,8,404288
2750,2021-08-11,8,406,8,8,594152
2751,2021-08-11,8,406,8,8,598629
2752,2021-08-10,8,406,8,8,641326
2753,2021-08-08,7,406,8,8,0
2754,2021-08-07,8,406,8,8,612198
2755,2021-08-06,8,406,8,8,763513
2756,2021-08-06,7,406,8,8,0
2757,2021-08-06,8,406,8,8,583153
2758,2021-08-05,8,406,8,8,572882
2759,2021-08-05,7,406,8,8,0
2760,2021-08-05,8,406,8,8,540259
2761,2021-08-04,8,406,8,8,510825
2762,2021-08-03,8,406,8,8,557620
2763,2021-08-02,7,406,8,8,0
2764,2021-08-02,8,406,8,8,627308
2765,2021-08-01,8,406,8,8,533254
2766,2021-08-01,7,406,8,8,0
2767,2021-08-01,8,406,8,8,393325
2768,2021-08-01,8,406,8,8,348749
2769,2021-07-31,7,406,8,8,0
2770,2021-07-31,8,406,8,8,244500
2771,2021-07-31,8,406,8,8,221657
2772,2021-07-31,2,406,568,8,147771
2773,2021-07-31,7,406,8,8,0
2774,2021-07-30,3,406,568,8,146510
2775,2021-07-30,8,406,8,8,175916
2776,2021-07-30,7,406,8,8,0
2777,2021-07-30,8,406,8,8,171889
2778,2021-07-27,7,406,8,8,0
2779,2021-07-26,8,406,8,8,155553
2780,2021-07-24,8,406,8,8,170700
2781,2021-07-24,8,406,8,8,131017
2782,2021-07-20,8,406,8,8,111530
2783,2021-07-20,7,406,8,8,0
2784,2021-07-20,8,406,8,8,110839
2785,2021-07-20,5,406,13,565,0
2786,2021-07-19,6,406,569,13,0
2787,2021-07-19,1,406,565,569,0
2788,2021-07-19,7,406,8,8,0
2789,2021-07-18,8,406,8,8,128487
2790,2021-07-17,2,406,570,8,93702
2791,2021-07-17,3,406,570,8,93702
2792,2021-07-15,8,406,8,8,134628
2793,2021-07-09,7,406,8,8,0
2794,2021-07-09,7,406,8,8,0
2795,2021-07-09,7,406,8,8,0
2796,2021-07-07,8,406,8,8,164767
2797,2021-07-04,8,406,8,8,174355
2798,2021-07-04,7,406,8,8,0
2799,2021-07-04,8,406,8,8,162011
2800,2021-06-22,9,406,571,565,86499
2801,2021-06-22,3,406,565,8,86499
2802,2021-06-22,8,406,8,8,103160
2803,2021-06-19,8,406,8,8,135214
2804,2021-06-19,1,406,176,571,0
2805,2021-06-17,8,406,8,8,150723
2806,2021-05-20,7,406,8,8,0
2807,2021-05-19,8,406,8,8,211595
2808,2021-05-18,7,406,8,8,0
2809,2021-05-03,8,406,8,8,453466
2810,2021-05-02,8,406,8,8,368956
2811,2021-04-28,7,406,8,8,0
2812,2021-04-27,8,406,8,8,215960
2813,2021-04-22,9,406,89,176,163775
2814,2021-04-21,8,406,8,8,151205
2815,2021-04-21,8,406,8,8,157743
2816,2021-04-21,2,406,181,8,143905
2817,2021-04-21,3,406,181,8,143424
2818,2021-04-21,2,406,181,8,147070
2819,2021-04-21,3,406,181,8,147070
2820,2021-04-21,8,406,8,8,159797
2821,2021-04-21,9,406,513,89,136469
2822,2021-04-21,8,406,8,8,136059
2823,2021-04-21,1,406,6,513,0
2824,2017-06-28,3,406,17,8,16
2825,2017-06-23,4,406,8,6,0
2826,2022-07-08,7,407,8,8,0
2827,2022-06-30,8,407,8,8,132050
2828,2022-06-29,8,407,8,8,139095
2829,2021-04-24,9,407,572,93,200556
2830,2021-04-24,3,407,93,8,201566
2831,2021-04-24,8,407,8,8,216663
2832,2021-04-15,8,407,8,8,272715
2833,2021-04-09,8,407,8,8,278603
2834,2021-03-21,9,407,6,572,155127
2835,2021-03-21,3,407,572,8,155127
2836,2021-03-21,2,407,572,8,138893
2837,2021-03-20,8,407,8,572,163192
2838,2021-03-20,3,407,572,8,141367
2839,2021-03-20,2,407,572,8,129434
2840,2021-03-20,3,407,572,8,129200
2841,2021-03-20,2,407,572,8,125534
2842,2021-03-20,3,407,572,8,125246
2843,2020-05-22,2,407,23,8,298
2844,2020-05-20,3,407,23,8,315
2845,2020-01-04,2,407,7,8,270
2846,2020-01-03,3,407,7,8,266
2847,2020-01-03,2,407,7,8,133
2848,2020-01-02,3,407,7,8,129
2849,2020-01-02,2,407,7,8,65
2850,2020-01-01,3,407,7,8,66
2851,2017-06-23,4,407,8,6,0
2852,2022-03-17,1,408,6,12,0
2853,2017-06-23,4,408,8,6,0
2854,2024-02-01,1,409,111,112,0
2855,2024-01-24,1,409,113,111,0
2856,2021-03-19,1,409,6,113,0
2857,2017-06-23,4,409,8,6,0
2858,2021-06-17,1,410,176,458,0
2859,2021-06-15,7,410,8,8,0
2860,2021-06-14,8,410,8,8,74513
2861,2021-06-11,8,410,8,8,70412
2862,2021-06-08,8,410,8,8,78105
2863,2021-05-20,7,410,8,8,0
2864,2021-05-19,8,410,8,8,91025
2865,2021-05-16,7,410,8,8,0
2866,2021-05-10,8,410,8,8,112084
2867,2021-05-09,7,410,8,8,0
2868,2021-05-07,8,410,8,8,96763
2869,2021-05-06,8,410,8,8,96502
2870,2021-05-05,8,410,8,8,93166
2871,2021-05-03,7,410,8,8,0
2872,2021-05-03,8,410,8,8,95128
2873,2021-05-03,8,410,8,8,98251
2874,2021-05-03,8,410,8,8,90758
2875,2021-05-01,8,410,8,8,87617
2876,2021-04-30,8,410,8,8,86650
2877,2021-04-25,9,410,573,176,62862
2878,2021-04-25,2,410,176,8,60533
2879,2021-04-25,8,410,8,8,63312
2880,2021-04-25,3,410,176,8,60909
2881,2021-04-24,3,410,574,8,55731
2882,2021-04-21,8,410,8,8,68294
2883,2021-04-18,8,410,8,8,65978
2884,2021-04-17,8,410,8,8,76997
2885,2021-04-17,5,410,13,573,0
2886,2021-04-15,6,410,575,13,0
2887,2021-04-15,1,410,573,575,0
2888,2021-04-14,8,410,8,8,81993
2889,2021-04-14,7,410,8,8,0
2890,2021-04-08,8,410,8,8,102868
2891,2021-04-03,7,410,8,8,0
2892,2021-03-14,8,410,8,8,75205
2893,2021-03-06,1,410,4,573,0
2894,2021-03-05,1,410,5,4,0
2895,2021-02-04,1,410,6,5,0
2896,2017-06-23,4,410,8,6,0
2897,2021-02-21,8,411,8,8,47643
2898,2021-02-18,8,411,8,8,76026
2899,2021-02-18,1,411,6,23,0
2900,2017-06-23,4,411,8,6,0
2901,2022-03-17,1,412,6,12,0
2902,2017-06-23,4,412,8,6,0
2903,2022-03-17,1,413,6,12,0
2904,2017-06-23,4,413,8,6,0
2905,2022-03-17,1,414,6,12,0
2906,2021-11-02,3,414,576,8,900
2907,2021-09-14,3,414,577,8,336
2908,2021-08-16,3,414,578,8,48
2909,2021-08-05,3,414,579,8,13
2910,2017-06-23,4,414,8,6,0
2911,2022-03-17,1,415,6,12,0
2912,2017-06-23,4,415,8,6,0
2913,2022-04-15,1,416,580,581,0
2914,2022-04-15,9,416,582,580,754737
2915,2022-04-15,3,416,580,8,759247
2916,2022-03-31,8,416,8,8,938146
2917,2022-03-30,1,416,583,582,0
2918,2022-03-30,5,416,13,583,0
2919,2022-03-29,6,416,584,13,0
2920,2022-03-29,1,416,585,584,0
2921,2022-03-29,7,416,8,8,0
2922,2022-03-27,8,416,8,8,922182
2923,2022-03-22,8,416,8,8,890361
2924,2021-08-29,1,416,586,585,0
2925,2021-08-07,1,416,587,586,0
2926,2021-08-05,7,416,8,8,0
2927,2021-08-05,8,416,8,8,648188
2928,2021-08-04,8,416,8,8,814059
2929,2021-08-04,8,416,8,8,1.1M
2930,2021-08-01,8,416,8,8,616210
2931,2021-07-31,8,416,8,8,430841
2932,2021-07-31,1,416,586,587,0
2933,2021-07-30,8,416,8,8,427329
2934,2021-06-12,1,416,587,586,0
2935,2021-04-20,7,416,8,8,0
2936,2021-04-13,2,416,508,8,157471
2937,2021-04-13,3,416,508,8,158683
2938,2021-04-13,8,416,8,8,192616
2939,2021-04-09,8,416,8,8,151185
2940,2021-04-04,8,416,8,8,196558
2941,2021-03-22,9,416,6,587,116217
2942,2021-03-22,8,416,8,8,114244
2943,2017-06-23,4,416,8,6,0
2944,2022-03-17,1,417,6,12,0
2945,2017-06-23,4,417,8,6,0
2946,2022-10-21,2,418,588,8,87494
2947,2022-10-15,8,418,8,8,105626
2948,2022-10-14,3,418,588,8,89160
2949,2022-09-22,2,418,589,8,10226
2950,2022-09-15,7,418,8,8,0
2951,2022-09-15,8,418,8,8,134312
2952,2022-09-06,8,418,8,8,126442
2953,2022-09-03,8,418,8,8,126890
2954,2022-08-28,3,418,589,8,11992
2955,2022-08-22,8,418,8,8,134029
2956,2022-08-14,8,418,8,8,169684
2957,2022-08-03,8,418,8,8,154508
2958,2022-07-28,8,418,8,8,149016
2959,2022-07-24,8,418,8,8,148134
2960,2022-07-19,8,418,8,8,152015
2961,2022-07-18,8,418,8,8,158629
2962,2022-06-19,8,418,8,8,113987
2963,2022-06-19,1,418,18,52,0
2964,2022-06-19,9,418,590,18,98842
2965,2022-05-25,8,418,8,8,180363
2966,2022-04-05,8,418,8,8,352179
2967,2022-03-28,2,418,591,8,283773
2968,2022-03-28,7,418,8,8,0
2969,2022-03-28,3,418,591,8,277565
2970,2022-03-28,8,418,8,8,295302
2971,2022-03-26,8,418,8,8,288665
2972,2022-03-23,8,418,8,8,275865
2973,2022-03-21,8,418,8,8,278247
2974,2022-03-19,8,418,8,8,293248
2975,2022-03-17,8,418,8,8,289065
2976,2022-03-12,8,418,8,8,299199
2977,2022-02-25,7,418,8,8,0
2978,2022-02-24,8,418,8,8,255815
2979,2022-02-13,8,418,8,8,340965
2980,2022-02-04,8,418,8,8,345775
2981,2022-01-27,8,418,8,8,402700
2982,2022-01-25,9,418,357,590,261892
2983,2022-01-20,8,418,8,8,323921
2984,2021-11-11,8,418,8,8,753747
2985,2021-11-07,8,418,8,8,772674
2986,2021-10-14,1,418,6,357,0
2987,2021-07-01,2,418,592,8,29505
2988,2021-06-29,3,418,592,8,30521
2989,2017-06-23,4,418,8,6,0
2990,2024-02-01,1,419,111,112,0
2991,2024-01-23,1,419,113,111,0
2992,2021-03-19,1,419,6,113,0
2993,2017-06-23,4,419,8,6,0
2994,2022-03-17,1,420,11,12,0
2995,2021-10-21,5,420,13,11,0
2996,2021-08-30,2,420,593,8,266092
2997,2021-08-14,3,420,593,8,260330
2998,2021-08-04,2,420,211,8,141104
2999,2021-08-04,3,420,211,8,140056
3000,2021-02-15,2,420,594,8,17320
3001,2021-02-14,3,420,594,8,17304
3002,2021-02-04,6,420,15,13,0
3003,2021-02-04,1,420,11,15,0
3004,2021-02-04,1,420,6,11,0
3005,2020-09-27,2,420,595,8,1515
3006,2020-09-15,3,420,595,8,1591
3007,2020-02-02,2,420,596,8,574
3008,2020-01-26,3,420,596,8,497
3009,2020-01-26,2,420,596,8,332
3010,2020-01-14,3,420,596,8,328
3011,2020-01-04,2,420,597,8,133
3012,2020-01-04,3,420,597,8,133
3013,2019-07-05,2,420,596,8,202
3014,2019-06-09,3,420,596,8,162
3015,2019-06-09,2,420,596,8,104
3016,2019-05-14,3,420,596,8,98
3017,2017-06-30,3,420,17,8,65
3018,2017-06-28,3,420,408,8,73
3019,2017-06-27,3,420,9,8,56
3020,2017-06-27,3,420,408,8,56
3021,2017-06-25,3,420,9,8,42
3022,2017-06-25,3,420,595,8,42
3023,2017-06-23,4,420,8,6,0
3024,2017-06-23,4,421,8,6,0
3025,2022-03-18,1,422,598,599,0
3026,2022-03-18,7,422,8,8,0
3027,2021-10-14,8,422,8,8,572938
3028,2021-08-27,9,422,110,598,366880
3029,2021-08-26,8,422,8,8,359285
3030,2021-03-18,9,422,23,110,63997
3031,2021-03-18,3,422,110,8,55003
3032,2021-03-17,3,422,110,8,45468
3033,2021-02-25,8,422,8,8,57568
3034,2021-02-18,8,422,8,8,76026
3035,2021-02-18,1,422,6,23,0
3036,2017-06-23,4,422,8,6,0
3037,2022-03-17,8,423,8,8,181907
3038,2022-03-16,2,423,600,8,159933
3039,2022-03-16,3,423,600,8,160429
3040,2022-03-16,8,423,8,8,177498
3041,2022-03-16,8,423,8,8,176251
3042,2022-03-16,8,423,8,8,175278
3043,2022-03-15,8,423,8,8,176639
3044,2022-03-15,8,423,8,8,180995
3045,2022-03-15,8,423,8,8,174999
3046,2022-03-14,8,423,8,8,176620
3047,2022-03-13,8,423,8,8,179886
3048,2022-03-13,8,423,8,8,183106
3049,2022-03-13,7,423,8,8,0
3050,2022-03-13,8,423,8,8,173581
3051,2022-03-13,8,423,8,8,174855
3052,2022-03-13,8,423,8,8,177428
3053,2022-03-13,8,423,8,8,180002
3054,2022-03-12,8,423,8,8,195732
3055,2022-03-12,8,423,8,8,196685
3056,2022-03-12,8,423,8,8,197239
3057,2022-03-12,9,423,601,18,192957
3058,2022-02-17,8,423,8,8,232886
3059,2021-09-30,9,423,602,601,318572
3060,2021-09-27,8,423,8,8,335897
3061,2021-09-23,7,423,8,8,0
3062,2021-09-19,2,423,364,8,310114
3063,2021-09-17,8,423,8,8,373343
3064,2021-09-17,8,423,8,8,394305
3065,2021-09-16,3,423,364,8,332287
3066,2021-09-16,8,423,8,8,375020
3067,2021-09-16,7,423,8,8,0
3068,2021-09-16,8,423,8,8,394482
3069,2021-08-04,9,423,36,602,90571
3070,2021-08-02,8,423,8,8,86854
3071,2021-03-06,1,423,4,36,0
3072,2021-03-05,1,423,5,4,0
3073,2021-02-04,1,423,6,5,0
3074,2017-06-23,4,423,8,6,0
3075,2023-02-26,7,424,8,8,0
3076,2022-09-19,8,424,8,8,504304
3077,2022-05-29,2,424,603,8,148117
3078,2022-05-29,3,424,603,8,148171
3079,2021-08-25,3,424,604,8,159812
3080,2021-08-05,3,424,605,8,78
3081,2021-08-02,3,424,606,8,26
3082,2021-08-02,3,424,607,8,3
3083,2021-05-05,1,424,608,609,0
3084,2021-02-14,1,424,420,608,0
3085,2020-12-16,3,424,455,8,<0.01
3086,2017-07-13,1,424,6,420,0
3087,2017-07-12,3,424,420,8,18
3088,2017-06-23,4,424,8,6,0
3089,2022-03-17,1,425,6,12,0
3090,2017-06-23,4,425,8,6,0
3091,2021-04-03,9,426,610,611,41001
3092,2021-04-02,2,426,212,8,32275
3093,2021-04-01,3,426,212,8,32394
3094,2021-04-01,8,426,8,8,39167
3095,2021-04-01,5,426,13,610,0
3096,2020-09-30,9,426,612,613,2048
3097,2020-09-25,9,426,96,612,1379
3098,2020-09-15,6,426,614,13,0
3099,2020-09-15,1,426,96,614,0
3100,2020-09-14,7,426,8,8,0
3101,2020-09-08,8,426,8,8,1028
3102,2020-07-06,8,426,8,8,945
3103,2020-07-02,8,426,8,8,521
3104,2020-07-01,8,426,8,8,697
3105,2020-06-29,8,426,8,8,889
3106,2020-04-29,8,426,8,8,1047
3107,2020-02-06,8,426,8,8,2153
3108,2020-01-02,9,426,6,96,255
3109,2020-01-01,3,426,96,8,264
3110,2017-06-23,4,426,8,6,0
3111,2022-03-17,1,427,6,12,0
3112,2017-06-23,4,427,8,6,0
3113,2022-03-17,1,428,6,12,0
3114,2017-06-23,4,428,8,6,0
3115,2022-03-17,1,429,6,12,0
3116,2017-06-23,4,429,8,6,0
3117,2021-08-02,9,430,615,616,88956
3118,2021-08-01,8,430,8,8,87614
3119,2021-02-21,9,430,23,615,35493
3120,2021-02-21,8,430,8,8,34795
3121,2021-02-18,8,430,8,8,76026
3122,2021-02-18,1,430,6,23,0
3123,2017-06-23,4,430,8,6,0
3124,2024-02-02,1,431,617,618,0
3125,2023-12-22,6,431,619,13,0
3126,2023-12-22,1,431,18,619,0
3127,2023-12-22,1,431,52,18,0
3128,2023-12-20,1,431,18,52,0
3129,2023-12-11,7,431,8,8,0
3130,2023-12-11,8,431,8,8,122823
3131,2023-12-10,8,431,8,8,130389
3132,2023-12-10,9,431,323,18,125310
3133,2023-12-10,3,431,18,8,125310
3134,2023-12-10,3,431,244,8,126056
3135,2023-12-10,8,431,8,8,129331
3136,2023-12-09,8,431,8,8,156419
3137,2023-12-09,5,431,13,323,0
3138,2023-03-02,6,431,620,13,0
3139,2023-03-02,1,431,323,620,0
3140,2023-03-02,9,431,18,323,104678
3141,2023-03-02,8,431,8,8,103333
3142,2023-02-16,8,431,8,8,112484
3143,2023-02-02,7,431,8,8,0
3144,2023-02-02,8,431,8,8,110894
3145,2023-02-01,8,431,8,8,102972
3146,2023-01-31,8,431,8,8,105826
3147,2023-01-29,9,431,621,18,104334
3148,2023-01-29,3,431,18,8,104334
3149,2023-01-29,2,431,31,8,104334
3150,2023-01-29,3,431,31,8,104334
3151,2023-01-29,8,431,8,8,108266
3152,2023-01-29,8,431,8,8,113114
3153,2023-01-29,1,431,622,621,0
3154,2021-12-07,1,431,623,622,0
3155,2021-12-02,1,431,622,623,0
3156,2021-02-23,9,431,23,622,47886
3157,2021-02-21,8,431,8,8,51456
3158,2021-02-18,8,431,8,8,76026
3159,2021-02-18,1,431,6,23,0
3160,2017-06-23,4,431,8,6,0
3161,2021-09-26,1,432,624,625,0
3162,2021-09-14,1,432,626,624,0
3163,2021-09-03,8,432,8,8,565435
3164,2021-08-29,9,432,627,626,466768
3165,2021-08-29,8,432,8,8,460868
3166,2021-08-13,2,432,628,8,674
3167,2021-08-03,3,432,628,8,553
3168,2021-05-20,3,432,629,8,578
3169,2021-03-07,1,432,4,627,0
3170,2021-03-05,1,432,5,4,0
3171,2021-03-03,3,432,251,8,322
3172,2021-02-19,3,432,630,8,28
3173,2021-02-04,1,432,6,5,0
3174,2021-01-30,3,432,631,8,14
3175,2017-06-23,4,432,8,6,0
3176,2021-04-21,2,433,217,8,230
3177,2021-04-20,3,433,217,8,232
3178,2017-06-23,4,433,8,6,0
3179,2022-03-01,8,434,8,8,212746
3180,2022-02-16,8,434,8,8,234630
3181,2022-02-15,8,434,8,8,242835
3182,2022-02-15,2,434,632,8,237039
3183,2022-02-15,3,434,632,8,232129
3184,2022-02-13,2,434,364,8,208751
3185,2022-02-13,8,434,8,8,237437
3186,2022-02-13,9,434,633,18,211976
3187,2022-02-13,8,434,8,18,211976
3188,2022-02-13,3,434,364,8,207823
3189,2022-02-11,8,434,8,8,247718
3190,2022-02-11,7,434,8,8,0
3191,2022-02-05,8,434,8,8,268339
3192,2022-02-05,1,434,634,633,0
3193,2021-11-25,2,434,635,8,42799
3194,2021-10-16,3,434,635,8,39158
3195,2021-09-10,1,434,633,634,0
3196,2021-07-21,1,434,636,633,0
3197,2021-03-06,1,434,4,636,0
3198,2021-03-05,1,434,5,4,0
3199,2021-02-04,1,434,6,5,0
3200,2017-06-23,4,434,8,6,0
3201,2021-08-27,7,435,8,8,0
3202,2021-08-24,8,435,8,8,318443
3203,2021-08-06,9,435,637,638,138119
3204,2021-03-17,8,435,8,8,88063
3205,2021-03-17,9,435,639,637,38660
3206,2021-03-16,2,435,273,8,35601
3207,2021-03-16,3,435,273,8,35822
3208,2021-03-16,2,435,75,8,34213
3209,2021-03-16,3,435,75,8,34145
3210,2021-03-16,8,435,8,8,39446
3211,2021-03-14,8,435,8,8,47857
3212,2021-03-14,5,435,13,639,0
3213,2021-03-13,9,435,640,639,42981
3214,2021-03-10,9,435,641,640,37339
3215,2021-03-07,6,435,642,13,0
3216,2021-03-07,1,435,641,642,0
3217,2021-03-06,1,435,4,641,0
3218,2021-03-05,1,435,5,4,0
3219,2021-02-04,1,435,6,5,0
3220,2017-06-23,4,435,8,6,0
3221,2022-03-17,1,436,6,12,0
3222,2021-03-19,2,436,643,8,1086
3223,2021-03-13,3,436,643,8,1072
3224,2021-03-08,3,436,644,8,896
3225,2020-11-12,3,436,645,8,138
3226,2017-06-23,4,436,8,6,0
3227,2017-06-23,4,437,8,6,0
3228,2022-03-17,1,438,6,12,0
3229,2017-06-23,4,438,8,6,0
3230,2021-03-05,1,439,5,4,0
3231,2021-02-04,1,439,6,5,0
3232,2017-06-23,4,439,8,6,0
3233,2022-03-17,1,440,6,12,0
3234,2017-06-23,4,440,8,6,0
3235,2024-01-11,6,441,646,13,0
3236,2024-01-11,1,441,647,646,0
3237,2024-01-11,1,441,343,647,0
3238,2022-01-17,9,441,18,343,0
3239,2022-01-17,8,441,8,343,0
3240,2022-01-15,8,441,8,8,207842
3241,2022-01-15,9,441,648,18,197937
3242,2022-01-14,2,441,591,8,187568
3243,2022-01-13,3,441,591,8,194358
3244,2022-01-12,8,441,8,8,203242
3245,2022-01-12,7,441,8,8,0
3246,2022-01-12,3,441,649,8,163984
3247,2022-01-12,8,441,8,8,192704
3248,2022-01-12,7,441,8,8,0
3249,2022-01-10,8,441,8,8,186446
3250,2022-01-10,7,441,8,8,0
3251,2022-01-09,2,441,18,8,181956
3252,2022-01-09,3,441,18,8,180451
3253,2022-01-09,8,441,8,8,189050
3254,2022-01-08,7,441,8,8,0
3255,2022-01-08,3,441,383,8,175993
3256,2022-01-08,8,441,8,8,188488
3257,2022-01-08,8,441,8,8,194591
3258,2022-01-07,8,441,8,8,215428
3259,2022-01-06,9,441,650,648,204799
3260,2022-01-06,8,441,8,8,205588
3261,2022-01-06,8,441,8,8,220330
3262,2021-08-06,9,441,651,650,129016
3263,2021-08-06,2,441,652,8,2799
3264,2021-08-06,3,441,652,8,2799
3265,2021-08-06,8,441,8,8,131048
3266,2021-08-05,8,441,8,8,118990
3267,2021-07-18,9,441,299,651,37737
3268,2021-07-18,3,441,651,8,37737
3269,2021-07-18,3,441,653,8,28799
3270,2021-07-18,8,441,8,8,39227
3271,2021-07-18,1,441,343,299,0
3272,2021-07-13,9,441,654,343,0
3273,2021-07-13,8,441,8,343,0
3274,2021-07-13,7,441,8,8,0
3275,2021-07-12,8,441,8,8,45289
3276,2021-07-10,7,441,8,8,0
3277,2021-07-09,8,441,8,8,42849
3278,2021-07-09,9,441,69,654,40396
3279,2021-07-08,8,441,8,8,40642
3280,2021-07-07,8,441,8,8,47086
3281,2021-07-07,9,441,655,69,42483
3282,2021-07-07,3,441,69,8,42483
3283,2021-07-07,8,441,8,8,44145
3284,2021-07-07,5,441,13,655,0
3285,2021-05-13,6,441,656,13,0
3286,2021-05-13,1,441,471,656,0
3287,2021-05-12,5,441,13,471,0
3288,2021-05-04,6,441,472,13,0
3289,2021-05-04,1,441,473,472,0
3290,2021-05-04,5,441,13,473,0
3291,2021-05-04,6,441,280,13,0
3292,2021-05-04,1,441,281,280,0
3293,2021-05-04,5,441,13,281,0
3294,2021-05-04,6,441,280,13,0
3295,2021-05-04,1,441,281,280,0
3296,2021-05-04,5,441,13,281,0
3297,2021-05-03,6,441,374,13,0
3298,2021-05-03,1,441,1,374,0
3299,2021-05-03,7,441,8,8,0
3300,2021-05-03,8,441,8,8,71288
3301,2021-05-03,8,441,8,8,72707
3302,2021-05-03,5,441,13,1,0
3303,2021-05-03,6,441,657,13,0
3304,2021-05-03,1,441,658,657,0
3305,2021-05-03,5,441,13,658,0
3306,2021-04-11,6,441,659,13,0
3307,2021-04-11,1,441,373,659,0
3308,2021-04-11,9,441,660,373,41289
3309,2021-04-11,8,441,8,8,41218
3310,2021-04-11,8,441,8,8,41717
3311,2021-04-11,8,441,8,8,42362
3312,2021-04-11,9,441,661,660,39781
3313,2021-04-11,3,441,660,8,39781
3314,2021-04-11,8,441,8,8,41160
3315,2021-04-11,5,441,13,661,0
3316,2021-04-04,6,441,662,13,0
3317,2021-04-04,1,441,661,662,0
3318,2021-03-15,9,441,663,661,39238
3319,2021-03-14,3,441,664,8,2
3320,2021-03-13,8,441,8,8,41975
3321,2021-03-13,8,441,8,8,39221
3322,2021-03-12,9,441,665,663,35964
3323,2021-03-12,8,441,8,8,35790
3324,2021-03-06,1,441,4,665,0
3325,2021-03-05,1,441,5,4,0
3326,2021-02-04,1,441,6,5,0
3327,2017-06-23,4,441,8,6,0
3328,2022-03-17,1,442,6,12,0
3329,2017-07-02,3,442,17,8,14
3330,2017-06-28,2,442,9,8,16
3331,2017-06-26,3,442,9,8,13
3332,2017-06-23,4,442,8,6,0
3333,2022-03-17,1,443,6,12,0
3334,2017-06-23,4,443,8,6,0
3335,2022-03-17,1,444,290,12,0
3336,2021-10-24,1,444,11,290,0
3337,2021-10-21,5,444,13,11,0
3338,2021-02-04,6,444,15,13,0
3339,2021-02-04,1,444,11,15,0
3340,2021-02-04,1,444,6,11,0
3341,2017-06-23,4,444,8,6,0
3342,2022-03-12,1,445,666,667,0
3343,2022-03-12,9,445,244,666,412070
3344,2022-02-23,2,445,668,8,408005
3345,2022-02-23,8,445,8,8,423327
3346,2022-02-23,3,445,668,8,397033
3347,2022-02-23,2,445,668,8,381257
3348,2022-02-22,8,445,8,8,439829
3349,2022-02-21,3,445,668,8,380883
3350,2022-01-04,8,445,8,8,869724
3351,2022-01-03,1,445,245,244,0
3352,2022-01-02,9,445,669,245,551323
3353,2022-01-02,8,445,8,8,551323
3354,2021-12-28,8,445,8,8,1.08M
3355,2021-12-27,2,445,91,8,582338
3356,2021-12-26,3,445,91,8,581816
3357,2021-12-26,3,445,18,8,549439
3358,2021-12-24,8,445,8,8,752432
3359,2021-12-16,1,445,397,669,0
3360,2021-12-11,8,445,8,8,1.01M
